year,month,day,hour,o3ddv,gs,prec,rh,VPD,wetness
1998,6,9,22,0.00764414654409507,NaN,0,63.865,0.518944637267038,0.004
1998,6,9,23,0.0428337419916159,NaN,0,65.105,0.457380285243253,0.004
1998,6,10,0,0.0416761531222441,NaN,0,81.8,0.208116182769084,0.004
1998,6,10,1,-0.124738625018515,-0.0229496888605345,0,80.6,0.225759488126906,0.181
1998,6,10,2,-0.0199874191475105,NaN,0,81.5,0.206472637425657,0.004
1998,6,10,3,-0.0415806551021866,NaN,0,86.25,0.142631319642087,0.224
1998,6,10,4,0.00245401140933899,0.00381438976780627,0,81.8,0.195960864648364,1.005
1998,6,10,5,0.176744435359608,0.0144048956766976,0,77.1,0.284888637676297,0.2825
1998,6,10,6,0.567297412161579,0.125994375779021,0,73.95,0.387929233817662,0.004
1998,6,10,7,1.47592314343034,NaN,0,70.115,0.52635623284813,0.004
1998,6,10,8,0.399414631277644,0.468125730364275,0,62.755,0.754791943114999,0.004
1998,6,10,9,0.578467094411756,0.491016596623511,0,50.6,1.13213103111736,0.004
1998,6,10,10,0.482635438360327,0.34932332491499,0,42.4,1.41448530641186,0.004
1998,6,10,11,0.605184528707982,0.359257245250493,0,39.375,1.57939774890341,0.004
1998,6,10,12,1.18853460192415,0.39036052683301,0,36.31,1.77570880681605,0.004
1998,6,10,13,1.07131486046917,0.354541872843615,0,34.57,1.85064660856938,0.004
1998,6,10,14,-0.270119480488908,NaN,0,34.245,1.89311707128027,0.004
1998,6,10,15,1.24417254747448,NaN,0,36.03,1.78567101720758,0.004
1998,6,10,16,0.22013876161369,0.191323068657087,0,39.67,1.63424637931567,0.004
1998,6,10,17,0.174940824493032,0.146875030277109,0,43.125,1.49557266732807,0.004
1998,6,10,18,0.0745183539845149,0.0962420106463088,0,45.13,1.37868212779061,0.004
1998,6,10,19,0.0255814295833312,0.040561427582622,0,48.425,1.1858272247058,0.004
1998,6,10,20,0.0350047519873007,0.0180905131518915,0,52.355,1.01070460781045,0.004
1998,6,10,21,0.0387951482479784,0.0143442143230671,0,57.205,0.850714915016486,0.004
1998,6,10,22,0.0302892735970802,0.0244646409760053,0,60.045,0.753890091960518,0.004
1998,6,10,23,-0.0256954410669014,NaN,0,62.035,0.68297148237159,0.004
1998,6,11,0,0.0312966599230434,NaN,0,61.935,0.672248794502341,0.004
1998,6,11,1,0.0833490889670282,NaN,0,62.865,0.634209908553321,0.004
1998,6,11,2,NaN,NaN,0,63.65,0.594277703988282,0.004
1998,6,11,3,NaN,NaN,0,64.495,0.568444058164605,0.004
1998,6,11,4,NaN,NaN,0,64.14,0.557694955855961,0.004
1998,6,11,5,NaN,NaN,0,70.7,0.425822054906386,0.004
1998,6,11,6,NaN,NaN,0,69.17,0.483051456024151,0.004
1998,6,11,7,NaN,NaN,0,66.54,0.572171383426007,0.004
1998,6,11,8,0.690558803561146,0.426486670940168,0,62.295,0.692828147211003,0.004
1998,6,11,9,0.613702945678054,0.400408653218832,0,57.07,0.825421098713662,0.004
1998,6,11,10,0.545591012928009,0.355990409021727,0,60.15,0.768508175116255,0.004
1998,6,11,11,0.603338604258029,0.38400227714942,0,63.25,0.687614516820236,0.004
1998,6,11,12,0.259768595799645,0.182345069030114,0,66.695,0.600716872575346,0.004
1998,6,11,13,0.228218721182768,0.140649588170209,0,73.1,0.459317637912659,0.004
1998,6,11,14,0.221031258769131,0.131984213351275,0,75.5,0.416697732431096,0.004
1998,6,11,15,0.25220718556923,0.151033349429491,0,75.05,0.432052955936099,0.004
1998,6,11,16,0.235504109867316,0.174608050364857,0,74.8,0.438055519882991,0.004
1998,6,11,17,0.205331361370196,NaN,0,77.15,0.385762657897427,0.004
1998,6,11,18,0.169412478517349,0.0420687530547531,0,81.25,0.310778275197145,0.004
1998,6,11,19,0.130969971685437,0.0379998427264241,0,81.65,0.305583009624605,0.004
1998,6,11,20,0.112192257879397,0.0356912052601013,0,79.4,0.352658892460229,0.004
1998,6,11,21,0.106576671231171,0.0250804167787652,0,79.15,0.3613962799029,0.004
1998,6,11,22,0.0762904829763894,0.00747973894805062,0,81.2,0.32505207394009,0.004
1998,6,11,23,0.0858152935112365,0.0254761956164742,0,85.1,0.253565805261866,0.024
1998,6,12,0,0.0605914416635817,0.00729628872467236,0,85.45,0.251075937153141,0.004
1998,6,12,1,0.0673177401633817,0.0146075872542343,0,85.3,0.253671498104223,0.004
1998,6,12,2,0.0653283451015364,0.00648446169263304,0,86.3,0.234432101191875,0.004
1998,6,12,3,0.0985395706426617,NaN,0.508,90.1,0.164420499308716,0.804
1998,6,12,4,0.198543190251948,NaN,1.016,94.8,0.0835442683878856,1.005
1998,6,12,5,0.223909473202565,NaN,1.016,95.25,0.0754575298810757,1.005
1998,6,12,6,0.172910186664239,NaN,0.508,95.25,0.0763299447086014,1.005
1998,6,12,7,0.277330767178011,NaN,2.286,95.2,0.0778464300525479,1.005
1998,6,12,8,0.224068886771929,NaN,1.778,95.3,0.0766287897796262,1.005
1998,6,12,9,0.255823713741323,NaN,0.508,94.55,0.0897490793435219,1.005
1998,6,12,10,0.241127710111083,NaN,2.032,95.25,0.0782741449597252,1.005
1998,6,12,11,0.228117815503111,NaN,1.27,95.25,0.0787540766877255,1.005
1998,6,12,12,NaN,NaN,0.254,94.9,0.0858795935535887,0.611
1998,6,12,13,0.209211338352805,NaN,6.604,95.15,0.0826167817616092,0.828
1998,6,12,14,0.205078978526452,NaN,0.762,96.4,0.0621461050874985,1.005
1998,6,12,15,0.156139240935047,-0.0742887037169321,0,95.65,0.0767041534482543,0.673
1998,6,12,16,0.15833511966609,-0.0188041654643905,0,94.55,0.0980688812893649,0.004
1998,6,12,17,0.228854920297791,0.00350909180042824,0,93.4,0.124972237728584,0.004
1998,6,12,18,0.216312024149666,-0.0131346262920144,0,92.7,0.140950035478345,0.004
1998,6,12,19,0.321730740430672,-0.0129546331834344,0,92.55,0.14439460544849,0.004
1998,6,12,20,0.513189372299088,0.00154595170606827,0,92.65,0.141872201981196,0.004
1998,6,12,21,0.602421418318737,0.0201119309081328,0,92,0.154219502991023,0.004
1998,6,12,22,0.507079418631931,0.000326964978289849,0,92.1,0.150993629986384,0.004
1998,6,12,23,0.569904389126447,0.016025757079316,0,91.7,0.158033617780241,0.004
1998,6,13,0,0.455610573856183,0.0176406849934433,0,91.5,0.161745237212294,0.004
1998,6,13,1,0.440003603843944,0.00760720332764154,0,92.2,0.14646088535158,0.004
1998,6,13,2,0.669511160629502,-0.00491928879292573,0,92.35,0.142498984252802,0.004
1998,6,13,3,0.575109178883134,-0.00311923790275074,0,92.95,0.130065100612883,0.004
1998,6,13,4,0.768922539885445,-0.0033735828540839,0,94.15,0.106802455764318,0.004
1998,6,13,5,0.487481877370654,-0.00486700313928864,0,93.1,0.12768967715943,0.004
1998,6,13,6,NaN,NaN,2.54,92.9,0.131576483356785,0.391
1998,6,13,7,NaN,NaN,4.572,96.9,0.0553250759235615,1.005
1998,6,13,8,NaN,NaN,5.588,97.95,0.0364419499392146,1.005
1998,6,13,9,NaN,NaN,2.286,98.05,0.0353474997721739,1.005
1998,6,13,10,NaN,NaN,8.636,98.5,0.0268974837107977,1.005
1998,6,13,11,NaN,NaN,1.778,98.75,0.0225411953216505,1.005
1998,6,13,12,NaN,NaN,0.254,98.15,0.0354279463576282,0.3635
1998,6,13,13,NaN,NaN,0,94.65,0.107652989243322,0.004
1998,6,13,14,NaN,NaN,0,88.4,0.249287656209664,0.004
1998,6,13,15,NaN,NaN,0,82.8,0.398948500457082,0.004
1998,6,13,16,NaN,0.964537312536066,0,85.55,0.324578342355139,0.004
1998,6,13,17,0.719978259989708,0.280835713823423,0,86.85,0.287175863909993,0.004
1998,6,13,18,0.428204208602006,0.145870776489004,0,88.1,0.256106630981923,0.004
1998,6,13,19,0.0757665806236729,0.00226884396628246,0,90.8,0.18941969826428,0.004
1998,6,13,20,-0.000463262061911958,NaN,0,92.25,0.154813311039159,0.004
1998,6,13,21,0.0172471546266499,NaN,0,95.3,0.0907339983221897,0.004
1998,6,13,22,0.37449690308792,-0.0125443763762351,0,96.45,0.0671897940550599,0.428
1998,6,13,23,0.21312806537961,NaN,0,96.55,0.0645337471166934,1.005
1998,6,14,0,0.0443519645163483,NaN,0,97.5,0.0451097732285879,1.005
1998,6,14,1,0.0235654432727796,NaN,0,98.75,0.0216916983580367,1.005
1998,6,14,2,-0.0137321813901785,NaN,0,98.8,0.019756138899462,1.005
1998,6,14,3,0.0639384017787495,NaN,0,98.75,0.0200172335311072,1.005
1998,6,14,4,0.132092086543614,NaN,0,98.6,0.0219659185916282,1.005
1998,6,14,5,0.344557325592912,0.00116700858144762,0,98.7,0.0205849532017355,1.005
1998,6,14,6,0.824309803938171,-0.00921578741773649,0,98.9,0.0180862628400697,1.005
1998,6,14,7,1.58694947396809,0.00668310379396055,0,98.45,0.0268550969537158,1.005
1998,6,14,8,1.39751594104101,0.00951739832682191,0,97,0.055200536656544,0.17
1998,6,14,9,0.80307346187457,NaN,1.016,96.9,0.0566713005318236,0.961
1998,6,14,10,0.960975609756098,NaN,0.254,97.85,0.0386061328398765,1.005
1998,6,14,11,0.953126460037133,NaN,1.016,97.5,0.0453073102804658,1.005
1998,6,14,12,0.823580653106833,NaN,1.27,97.2,0.0513809289782973,1.005
1998,6,14,13,1.31348306116452,NaN,2.032,97.5,0.0462459425790577,1.005
1998,6,14,14,NaN,NaN,0.508,97.55,0.0446875669762569,1.005
1998,6,14,15,NaN,NaN,0,97.75,0.04113064404955,1.005
1998,6,14,16,1.09550353958916,NaN,2.286,98.1,0.0345484949930977,1.005
1998,6,14,17,0.717123044563309,NaN,2.794,98.45,0.0279472250431581,1.005
1998,6,14,18,0.636042867589935,NaN,3.556,99,0.0180420020810847,1.005
1998,6,14,19,0.337087719522851,NaN,4.318,99.4,0.0107705427953399,1.005
1998,6,14,20,0.219954514190468,NaN,3.302,99.6,0.00707729799912761,1.005
1998,6,14,21,0.314941541855239,NaN,0.762,99.65,0.00606032854485807,1.005
1998,6,14,22,0.175828467430045,NaN,0.508,99.6,0.00686905535033679,1.005
1998,6,14,23,0.282514724704187,NaN,0.762,99.7,0.00515849111281966,1.005
1998,6,15,0,0.345447715891039,0.00525867895364301,0,99.35,0.0113839480943144,1.005
1998,6,15,1,0.29483487777453,NaN,1.27,99,0.0173671220496278,1.005
1998,6,15,2,0.278691648183968,0.00348040404412941,0,98.75,0.0215670619347876,1.005
1998,6,15,3,0.176461405687355,0.00328970921518257,0,98.75,0.0215487567342486,1.005
1998,6,15,4,0.221797672858585,0.00227723735398172,0,99.3,0.0121899537812997,1.005
1998,6,15,5,0.358559359297957,NaN,0.254,99.25,0.0131740273947159,1.005
1998,6,15,6,0.558025634736451,0.0280947851964035,0,98.3,0.0300825355848011,0.0855
1998,6,15,7,0.809014261625082,0.433181360163451,0,93.95,0.116714171689351,0.004
1998,6,15,8,1.10501144408027,0.714704769822652,0,87.75,0.254496453457382,0.004
1998,6,15,9,1.03959232050717,0.627261168281734,0,86.75,0.283334576825207,0.004
1998,6,15,10,1.10492509494581,0.84574838694073,0,77.35,0.539347146896181,0.004
1998,6,15,11,1.51203970387071,1.14224225980914,0,71.155,0.731469477582432,0.004
1998,6,15,12,1.0424683765817,0.823418437064442,0,66.51,0.855078946999372,0.004
1998,6,15,13,0.769611056450995,0.419625942570676,0,72.15,0.682475181744487,0.004
1998,6,15,14,0.986936981302258,0.520859910356225,0,74.1,0.639977261099202,0.004
1998,6,15,15,0.706716087483966,0.422028113716445,0,75.6,0.579436844452798,0.3825
1998,6,15,16,0.877226618622727,0.490628682022353,0,84.05,0.343127026633661,0.0555
1998,6,15,17,0.547871136313724,NaN,0.254,88.8,0.228097424410925,0.859
1998,6,15,18,0.758202670390825,NaN,0.254,94.15,0.115546951110385,1.005
1998,6,15,19,0.637103058640171,0.0444246838791923,0,96.05,0.0733319261619017,1.005
1998,6,15,20,0.358151976052749,0.00629184200715346,0,96.1,0.072754892903743,0.996
1998,6,15,21,0.220671574085529,-0.000695936103998569,0,95.9,0.0780881021162469,0.004
1998,6,15,22,0.303422053231939,0.00490113417068175,0,96.35,0.0705165846600179,0.004
1998,6,15,23,0.37303664921466,-0.000205771635660266,0,96.25,0.073306722173625,0.004
1998,6,16,0,0.312244380987472,-0.00361346893915732,0,96.45,0.0694441592437454,0.322
1998,6,16,1,0.437837837837838,0.0018575046837504,0,96.65,0.065704031926629,1.005
1998,6,16,2,0.350578332569858,0.00038176780757983,0,96.4,0.0711126462324078,1.005
1998,6,16,3,0.505895149530253,NaN,0.762,97.15,0.0559569986347403,1.005
1998,6,16,4,0.322816619585687,NaN,1.27,98.05,0.0383799927565514,1.005
1998,6,16,5,0.387424292220292,0.0053075741885334,0,98.15,0.0367277842581572,1.005
1998,6,16,6,0.415450643776824,NaN,0.254,98.2,0.036145644350006,1.005
1998,6,16,7,0.572473509008208,NaN,0.254,98.35,0.0336600630943941,0.718
1998,6,16,8,0.66172937938839,-0.00145432450448688,0,98.05,0.0404119035653543,0.558
1998,6,16,9,0.736705084745763,-0.00973478218026214,0,98.15,0.0387260940068001,0.4045
1998,6,16,10,0.965602664896876,0.358624229841402,0,95.3,0.104036279300421,0.004
1998,6,16,11,-0.657042459153471,3.27709058909665,0,90.4,0.223744689695776,0.004
1998,6,16,12,0.742011525423729,0.00260763054264571,0,84.35,0.376222867438434,0.004
1998,6,16,13,NaN,2.35522022114811,0,79.4,0.507785003109128,0.004
1998,6,16,14,-0.267545919109624,0.222540489042862,0,69.445,0.834754589746013,0.004
1998,6,16,15,-0.261333164356087,0.355735193364722,0,67.12,0.898362422938897,0.004
1998,6,16,16,0.701234827993965,0.728646474999307,0,61.54,1.08989354120695,0.004
1998,6,16,17,0.470143104592621,0.369394220841012,0,62.275,1.03052264447186,0.004
1998,6,16,18,0.1376123424598,NaN,0,69.78,0.762035326799274,0.004
1998,6,16,19,0.0464108212419669,NaN,0,74.65,0.602434401299202,0.004
1998,6,16,20,-0.0368389473146825,NaN,0,74.65,0.558289911294734,0.004
1998,6,16,21,-0.00880472747020322,NaN,0,85.6,0.284654931579875,0.4
1998,6,16,22,0.0638589806121205,NaN,0,88.55,0.220360136228214,1.005
1998,6,16,23,-0.0723297324144782,0.00530243841291726,0,90.3,0.179534665635451,0.362
1998,6,17,0,0.0113041017544905,NaN,0,91.5,0.153214567779337,0.612
1998,6,17,1,-0.0335805999268382,NaN,0,92.45,0.133221788188075,1.005
1998,6,17,2,0.499508385837253,NaN,0,95,0.0856096831524883,1.005
1998,6,17,3,0.359710554327356,NaN,2.54,96.25,0.0655471206834213,1.005
1998,6,17,4,0.137311848857098,NaN,4.318,97.6,0.0423568334906766,1.005
1998,6,17,5,0.134179838760871,NaN,2.794,98.5,0.0270703190077787,1.005
1998,6,17,6,0.228209457231419,NaN,1.778,98.9,0.0200001780443968,1.005
1998,6,17,7,0.509281415014217,NaN,2.286,99.4,0.0110437912213181,1.005
1998,6,17,8,1.16153617611273,NaN,1.778,99.6,0.00755121816229462,1.005
1998,6,17,9,0.713623802505527,NaN,0.508,98.7,0.0255158528994981,1.005
1998,6,17,10,0.600837591997001,NaN,0,96.15,0.0784677498338904,0.46
1998,6,17,11,0.55611874435864,0.394243644978668,0,93.7,0.133128304233708,0.004
1998,6,17,12,0.632105735772814,0.253909181071949,0,93.85,0.130470986542344,0.004
1998,6,17,13,1.2609519325621,0.864110428895221,0,91,0.198457248222323,0.004
1998,6,17,14,0.817783802245656,0.531548876373431,0,87.75,0.27837739024804,0.004
1998,6,17,15,1.24791579325627,0.783706322076948,0,84.65,0.357950722123797,0.004
1998,6,17,16,1.11715642229937,0.673341835797799,0,80.5,0.464247924510741,0.004
1998,6,17,17,1.12196666982293,0.438717773884632,0,85.2,0.327845048015499,0.004
1998,6,17,18,0.365233933615819,0.108854293005285,0,87.5,0.272283370562306,0.004
1998,6,17,19,0.314806639512986,0.0442995625734487,0,89.35,0.226337845303757,0.004
1998,6,17,20,0.0441565933405457,NaN,0,92.05,0.162828179933429,0.004
1998,6,17,21,0.184076998426786,NaN,0,96.3,0.0703672358349518,0.6515
1998,6,17,22,0.0896853146853147,NaN,0,97.9,0.0387411199474761,1.005
1998,6,17,23,0.192177980063106,0.00104076230338106,0,98.65,0.025040021617843,1.005
1998,6,18,0,0.452086616404966,0.00762025391825675,0,99,0.0187467110015592,1.005
1998,6,18,1,0.580105781944945,-0.00256463957125092,0,99.4,0.0113230652880238,1.005
1998,6,18,2,0.111626722956132,NaN,0,98.15,0.0352953505687523,1.005
1998,6,18,3,0.12845513559322,NaN,0,97.85,0.0400294620667551,1.005
1998,6,18,4,0.0538064516129032,NaN,0,98.7,0.0236381849739578,1.005
1998,6,18,5,0.232303664921466,NaN,0,99.2,0.0145646211033128,1.005
1998,6,18,6,0.380156874880975,0.00317586136718617,0,99.4,0.011248021093965,0.9255
1998,6,18,7,0.689327823981472,-0.00599234129257989,0,98.95,0.0205126380419092,0.004
1998,6,18,8,1.18458566366392,0.429293116135467,0,93.4,0.142836642451806,0.004
1998,6,18,9,0.896689428118522,NaN,1.016,90.3,0.211533875616997,0.271
1998,6,18,10,NaN,NaN,0.254,90.4,0.210036309092528,0.385
1998,6,18,11,0.701394910874611,NaN,2.794,94.5,0.116317666118726,1.005
1998,6,18,12,1.3390243902439,1.09340463518916,0,90.15,0.226450383659812,0.0325
1998,6,18,13,1.24579058876004,1.22546730266069,0,82.05,0.434689673404944,0.004
1998,6,18,14,1.22493896910093,0.91082009217794,0,77.4,0.562859771168523,0.004
1998,6,18,15,0.561011585496675,0.251662902247029,0,82.55,0.416652018143593,0.2405
1998,6,18,16,0.592105263157895,0.247029888128625,0,86.4,0.322392581307036,0.3205
1998,6,18,17,0.28113476643241,0.0420565529278936,0,87,0.308351047585594,0.004
1998,6,18,18,0.441515598133137,0.138508851344669,0,83.7,0.381008232262166,0.004
1998,6,18,19,0.497717836423615,0.19723228536125,0,80.35,0.436506144558036,0.004
1998,6,18,20,0.153358205267579,0.0364089545695128,0,82.35,0.370660676314045,0.004
1998,6,18,21,0.0812640937217208,NaN,0,86.05,0.273678512593129,0.004
1998,6,18,22,0.0485059730447213,NaN,0,90.95,0.165207061835186,0.004
1998,6,18,23,-0.0254170114656032,NaN,0,91.55,0.151049038530745,0.004
1998,6,19,0,-0.128165254798944,NaN,0,94.05,0.100634449565047,0.0985
1998,6,19,1,-0.144543273407492,NaN,0,95.2,0.0782087467778505,1.005
1998,6,19,2,0.0525829329838497,NaN,0,96.4,0.0557181330967625,1.005
1998,6,19,3,0.0210102230510225,NaN,0,97.7,0.0348637426297337,1.005
1998,6,19,4,0.41200755105197,NaN,0,97.45,0.0399691932007681,1.005
1998,6,19,5,0.289736430494607,0.00581769211310414,0,96.15,0.0629601958919917,1.005
1998,6,19,6,1.13118224268292,0.129646205057829,0,93.35,0.122956730638103,0.322
1998,6,19,7,1.20476164859402,0.575064113894614,0,86.15,0.298330830508908,0.004
1998,6,19,8,NaN,1.37276916903045,0,78.65,0.524994953427283,0.004
1998,6,19,9,0.980147183680283,0.714981745178142,0,71.3,0.767662023415677,0.004
1998,6,19,10,0.966482798664538,0.590630626749221,0,67.455,0.901131765684562,0.004
1998,6,19,11,0.339407816779658,NaN,0,68.415,0.877299336387268,0.004
1998,6,19,12,1.02536519275387,NaN,0,66.605,0.954591410138607,0.004
1998,6,19,13,NaN,0.982550614122195,0,63.205,1.11031303582127,0.004
1998,6,19,14,1.59245291553998,NaN,0,59.835,1.25923581564454,0.004
1998,6,19,15,NaN,NaN,0,59.225,1.289210273059,0.004
1998,6,19,16,0.609519204033028,0.59257012389356,0,59.255,1.31847904692474,0.004
1998,6,19,17,0.52372405344182,0.485812378707542,0,59.94,1.26125620694105,0.004
1998,6,19,18,0.162273696930836,0.130669667525405,0,66.055,0.968148906297289,0.004
1998,6,19,19,0.0775630404156596,NaN,0,70.68,0.780776938682579,0.004
1998,6,19,20,0.142202764728844,0.0626998946587971,0,77.2,0.53779966724864,0.004
1998,6,19,21,0.0204214473247427,NaN,0,81,0.419645951229256,0.004
1998,6,19,22,-0.00353664524460194,NaN,0,81.75,0.392573337229653,0.004
1998,6,19,23,-0.0380822773337728,NaN,0,85.45,0.281275086214361,0.8935
1998,6,20,0,-0.268574729241877,NaN,0,92,0.14259072731975,1.005
1998,6,20,1,-0.187518072289157,NaN,0,94.4,0.0963149357183189,1.005
1998,6,20,2,0.103127125506073,NaN,0,94.2,0.097146897288898,1.005
1998,6,20,3,0.015696,NaN,0,95.55,0.0719411488198633,1.005
1998,6,20,4,-0.0151875,0.00506637433875795,0,96.5,0.0546493340922187,1.005
1998,6,20,5,0.392193103448276,NaN,0,96.2,0.0634898505151274,0.855
1998,6,20,6,1.82120481927711,NaN,0,91.55,0.179602375595586,0.004
1998,6,20,7,0.817232628398792,0.359449969448322,0,82.65,0.412263840051172,0.004
1998,6,20,8,0.862090909090909,0.64992712071874,0,78.65,0.551047655379445,0.004
1998,6,20,9,0.519101803759777,0.68177496346004,0,70.785,0.842252950204938,0.004
1998,6,20,10,0.207530663514113,0.866949857076421,0,63.425,1.12914793639187,0.004
1998,6,20,11,0.20285313877857,0.457366222897086,0,59.66,1.29540861825353,0.004
1998,6,20,12,0.247898989033005,0.740603032634068,0,58.695,1.37859378288113,0.004
1998,6,20,13,0.223691093108968,0.726610846082516,0,56.71,1.49685715756066,0.004
1998,6,20,14,0.248755405261837,0.604002106792477,0,52.015,1.74098598580944,0.004
1998,6,20,15,0.255862107004964,0.575310652907325,0,53.59,1.68634491661394,0.004
1998,6,20,16,0.191310407527996,0.510134092518389,0,56.155,1.55624300723204,0.004
1998,6,20,17,0.144499371109308,0.314643952063558,0,58.59,1.41388381390398,0.004
1998,6,20,18,0.151154751180506,0.323553541486222,0,62.6,1.22059325776352,0.004
1998,6,20,19,0.013832855196322,NaN,0,68.295,0.903542536244609,0.004
1998,6,20,20,0.0483635518363552,NaN,0,75.55,0.625251889905053,0.004
1998,6,20,21,-0.0165878810408922,NaN,0,84.35,0.357018362811829,0.004
1998,6,20,22,-0.0392255125284738,NaN,0,89.3,0.224204348052282,0.8565
1998,6,20,23,-0.00444356435643564,NaN,0,94.15,0.114467686530796,1.004
1998,6,21,0,0.00770236971533608,NaN,0,97.25,0.0524358829636939,1.004
1998,6,21,1,-0.12814697900416,NaN,0,97.05,0.053678168675504,1.004
1998,6,21,2,-0.10628307843574,NaN,0,97.15,0.0493264177701294,1.004
1998,6,21,3,-0.119130786923859,NaN,0,96.55,0.059095337349679,1.004
1998,6,21,4,-0.827943242777375,NaN,0,96.7,0.0564362001003776,1.004
1998,6,21,5,-0.100012820999848,NaN,0,95.35,0.0822707309207206,1.004
1998,6,21,6,0.636498216409037,NaN,0,91,0.186628623259408,0.544
1998,6,21,7,0.984336977333086,NaN,0,83.7,0.398679581500861,0.004
1998,6,21,8,0.888282145568772,NaN,0,74.5,0.730793952919314,0.004
1998,6,21,9,1.31511382291152,NaN,0,69.62,0.965735329112444,0.004
1998,6,21,10,0.898045653981819,NaN,0,63.805,1.25611965051952,0.004
1998,6,21,11,0.000815835161500527,NaN,0,46.885,2.07819918885672,0.004
1998,6,21,12,1.01622564516256,0.252579215686686,0,55.535,1.66672475817871,0.004
1998,6,21,13,NaN,NaN,0,61.71,1.39046712706201,0.004
1998,6,21,14,NaN,NaN,0,NaN,NaN,NaN
1998,6,21,15,NaN,NaN,0,NaN,NaN,NaN
1998,6,21,16,NaN,NaN,0,80.35,0.565756989732668,0.004
1998,6,21,17,NaN,NaN,0,80.7,0.538921144772016,0.004
1998,6,21,18,NaN,NaN,0,82.2,0.487146564352656,0.004
1998,6,21,19,NaN,NaN,0,87.95,0.318018826170391,0.004
1998,6,21,20,NaN,NaN,0,90.1,0.255247777478017,0.004
1998,6,21,21,NaN,NaN,0,87.25,0.325302305457253,0.004
1998,6,21,22,NaN,NaN,0,84.1,0.409371167781015,0.004
1998,6,21,23,NaN,NaN,0,88.5,0.281564484180593,0.004
1998,6,22,0,NaN,NaN,0,90.5,0.228474795990952,0.004
1998,6,22,1,NaN,NaN,0,91.05,0.212830848446497,0.004
1998,6,22,2,NaN,NaN,0,91.6,0.196858845377476,0.004
1998,6,22,3,NaN,NaN,0,92.45,0.173936623072156,0.004
1998,6,22,4,NaN,NaN,0,93.4,0.150084400939415,0.004
1998,6,22,5,NaN,NaN,0,91.7,0.195234170474495,0.004
1998,6,22,6,NaN,NaN,0,87.45,0.314254835848367,0.004
1998,6,22,7,NaN,NaN,0,83.05,0.453004383098008,0.004
1998,6,22,8,NaN,NaN,0,79.4,0.592550317276847,0.005
1998,6,22,9,NaN,NaN,0,75.15,0.781580679581733,0.005
1998,6,22,10,NaN,NaN,0,71.75,0.952667826852472,0.0045
1998,6,22,11,0.655350088074751,0.345553344806298,0,66.49,1.19283506638272,0.004
1998,6,22,12,NaN,NaN,0,63.685,1.34063310908528,0.004
1998,6,22,13,-0.15667279641499,1.0371115178317,0,65.08,1.25323052316731,0.004
1998,6,22,14,0.622940634231671,0.235101225486687,0,72.775,0.867047915167577,0.16
1998,6,22,15,0.497611119715038,0.450192219133371,0,74.3,0.839556936794017,0.004
1998,6,22,16,0.446370336072848,0.594325480010782,0,72.545,0.796226837739474,0.1185
1998,6,22,17,0.318884639111659,0.16695033362474,0,88.05,0.296656933002699,0.519
1998,6,22,18,0.279647842073323,NaN,0,87.05,0.325639349501451,0.004
1998,6,22,19,0.132702263870848,0.0523465851883372,0,86.15,0.341995376697837,0.004
1998,6,22,20,0.130911639974056,0.0095572472574187,0,88.8,0.266402206383374,0.004
1998,6,22,21,0.0834218420411062,0.000548643595500149,0,90.75,0.210428449913697,0.004
1998,6,22,22,0.0718312737792032,-0.00106297803906742,0,92.4,0.166173193533114,0.5895
1998,6,22,23,0.131304593906235,-0.00170307398679031,0,93.25,0.144882697250883,1.004
1998,6,23,0,0.16650469012507,0.00646859517527303,0,94.95,0.105842256285423,1.004
1998,6,23,1,0.0683845258871437,NaN,0,96.75,0.0688578069173849,1.004
1998,6,23,2,0.10721044045677,-0.00258443785135315,0,97.9,0.0442616619251162,1.004
1998,6,23,3,0.20873368954236,NaN,0,98.55,0.0305931743643987,1.004
1998,6,23,4,0.224486825846553,0.000459675172140372,0,99.15,0.0181106370231614,1.004
1998,6,23,5,0.212318689557891,-0.0016947315261494,0,99.3,0.0152670596655232,1.004
1998,6,23,6,0.815048093484194,0.0108625249356965,0,98.5,0.0350832934881403,0.8555
1998,6,23,7,0.768243057149415,0.14455140771892,0,94.55,0.136121170779735,0.004
1998,6,23,8,0.699416570650466,0.303291637708508,0,90.55,0.245149928016557,0.004
1998,6,23,9,0.661644931594528,0.319014343602751,0,87.65,0.331795189629091,0.004
1998,6,23,10,1.01356795885322,0.601758274818968,0,82.75,0.492605865269709,0.004
1998,6,23,11,1.16677812713147,0.828457594601033,0,76.2,0.734243287778379,0.004
1998,6,23,12,0.699522867067973,0.53315892595313,0,73.6,0.846297205270206,0.004
1998,6,23,13,0.756623727473396,0.536614028314252,0,72.65,0.891147562893761,0.004
1998,6,23,14,0.441361146582432,0.294440855651571,0,73.3,0.859679261434838,0.004
1998,6,23,15,0.384572516473665,0.235979013304301,0,77.75,0.704743986277676,0.056
1998,6,23,16,0.286963443573338,0.0512408727928944,0,85.55,0.425476667695504,0.5885
1998,6,23,17,0.0342056158565361,NaN,0,89.7,0.292319225708741,1.005
1998,6,23,18,0.912781855159607,NaN,1.016,94.55,0.136086408628361,1.0045
1998,6,23,19,0.213719457592427,NaN,0,95.05,0.113329970005179,1.004
1998,6,23,20,0.295840133442135,-0.0149581062293215,0,96.7,0.0738206670066706,1.004
1998,6,23,21,0.0681685216398055,NaN,0,97.5,0.0544132909401214,1.004
